ID,type,CDRH1,CDRH2,CDRH3,CDRL1,CDRL2,CDRL3
010302020101020302_pdb,mean,0.8802932415859243,0.8676239476367245,0.9500726549865044,0.7091357421691785,0.688813265463616,0.9677070028553749
010302020101020302_pdb,max,2.0689136353892947,1.8725494200373183,2.007225194222969,1.4021068503842944,1.4652696670927874,3.014399297591621
010302020101020302_pdb,min,0.2888303547378903,0.2524998717758877,0.310458910982649,0.24014352807745118,0.16176704619289584,0.24891645069296825
010302020101020302_pdb,std,0.2666888619915938,0.2991527696345827,0.30329862315983114,0.21205099101658548,0.22848253748273734,0.41907808773783994
010101010101020201_pdb,mean,1.0161577680267868,0.9099292290128332,1.0527725809403536,0.681595222509612,0.691863090894302,1.0077657496338799
010101010101020201_pdb,max,2.5530593052209287,2.1283428244798874,2.5853966323018995,1.4302818937147002,1.4740589383249372,3.64731199903464
010101010101020201_pdb,min,0.33515600524899203,0.25128631729743744,0.2728575117392055,0.17870811909274095,0.21135140053287396,0.211339006408905
010101010101020201_pdb,std,0.3513313758158536,0.29761463464882865,0.3772389664694285,0.20978613356612125,0.21696920772159772,0.47227824165251364
010102020102040201_pdb,mean,0.9615324683838005,0.7965032263107833,1.0400700193311243,0.7314487142789096,0.6909216162983849,1.0349399839147913
010102020102040201_pdb,max,2.5028302183114013,1.9995532067936421,2.888165142049721,1.5560519620723237,1.4999259598967987,2.744103218741366
010102020102040201_pdb,min,0.27200609058474334,0.24392589575966636,0.2582974503059079,0.2075146631335898,0.19585850935725171,0.2803669987370821
010102020102040201_pdb,std,0.34389185800038846,0.28587448516360814,0.37817910565078805,0.22307726298360744,0.20212301667967425,0.42702390656075967
010102010203030302_pdb,mean,0.9714784914445821,0.8867571898894475,1.00881521061731,0.6763592555920861,0.6549462521228775,0.8863225215603876
010102010203030302_pdb,max,2.353230586976931,2.0167542620540755,2.451247024998245,1.830411667843941,1.4288202802772736,1.77781284334456
010102010203030302_pdb,min,0.2920101794488443,0.23166103835847449,0.29195586294203,0.250115402148325,0.21239630780430843,0.22918623320808165
010102010203030302_pdb,std,0.3508769576207294,0.3116093029490383,0.37402645347691554,0.22246222812675376,0.20647404736952052,0.30586763352021057
030302020102030302_pdb,mean,0.9550184630119063,0.8602466121687921,1.0247984917613127,0.7190322214411216,0.7025005801924129,1.0353881939802254
030302020102030302_pdb,max,2.362406747375219,2.4529466421991994,2.4112265341289145,1.3862137180568972,1.5276883917068584,2.654900778766898
030302020102030302_pdb,min,0.31662669912161684,0.24916743420356788,0.2858747773211087,0.18764398351103015,0.2605759242793658,0.20647276478363488
030302020102030302_pdb,std,0.33289727626161464,0.30695665616547735,0.38591242937245623,0.20413337945387622,0.20858905493625535,0.4177731870758657
010102010103010101_pdb,mean,0.9989705276622313,0.9479277354666351,1.1677418182590396,0.7194218257983583,0.687357221710059,0.8866753632762191
010102010103010101_pdb,max,2.3067253669620253,2.3691412494295996,2.875946376951447,1.8110299942148507,1.4841482705810363,2.281192985855393
010102010103010101_pdb,min,0.2887137310208697,0.21658795829818722,0.36336776741531857,0.21594764879354908,0.19054124674080386,0.2374258599438124
010102010103010101_pdb,std,0.32692222235983437,0.36128513699982134,0.41141997234749056,0.2348162469906006,0.21653671199851396,0.32345417922098557
030301010202010101_pdb,mean,0.9649473371621137,0.8491705044313056,1.1430420820782232,0.8275362101017109,0.7339234573104628,1.027951793085908
030301010202010101_pdb,max,2.199543178211156,1.8653422908398756,2.9994589819826754,1.8167031709575794,2.1046394188797004,2.895472491894019
030301010202010101_pdb,min,0.3082745732702709,0.1896805083325818,0.3660154068342896,0.19072242689412378,0.18895662505090766,0.28826457655188287
